Newcastle City Council Invoices over £250 paid in April 2014,,,,,,,,,
,,,,,,,,,
Directorate,Service Area,Group Description,Paid Date,Supplier Name,Internal Ref,Cap/Rev,Cost Centre,Cost Centre Name,Total
Environment & Regeneration,Fleet Management System                ,Supplies & Services,16/04/2014,S JENNINGS LTD,6190152,Revenue,3KES1,Fleetmaster Stores Account,572.49 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,16/04/2014,S JENNINGS LTD,6196797,Revenue,3KES1,Fleetmaster Stores Account,277.64 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,30/04/2014,S JENNINGS LTD,6223763,Revenue,3KES1,Fleetmaster Stores Account,374.37 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,28/04/2014,S JENNINGS LTD,6223704,Revenue,1KESH,Light Workshop Routine Repair,382.50 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,28/04/2014,S JENNINGS LTD,6223706,Revenue,3KES1,Fleetmaster Stores Account,313.00 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,28/04/2014,S JENNINGS LTD,6223753,Revenue,3KES1,Fleetmaster Stores Account,4.30 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,01/04/2014,S JENNINGS LTD,6181182,Revenue,1KESG,Light Workshop Code 5 Repairs,303.77 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,01/04/2014,S JENNINGS LTD,6187098,Revenue,3KES1,Fleetmaster Stores Account,11.84 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,09/04/2014,S JENNINGS LTD,6191900,Revenue,3KES1,Fleetmaster Stores Account,235.45 
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",08/04/2014,S.E.L.F. LTD 14/15 PARK VIEW,6206767,Revenue,1MK50,Ind Supported Living LD,-279.60 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,08/04/2014,S.E.L.F. LTD 14/15 PARK VIEW,6206767,Revenue,1MK20,Ind Res Care LD,"4,700.00 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,08/04/2014,S.E.L.F. LTD 14/15 PARK VIEW,6206767,Revenue,1MK20,Ind Res Care LD,"14,087.00 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,08/04/2014,S.E.L.F. LTD 14/15 PARK VIEW,6206767,Revenue,1MK50,Ind Supported Living LD,"4,640.00 "
Environment & Regeneration,NS: Asset Man              ,Premises,15/04/2014,SAFE & SURE FIRE PROTECTION LTD,6212978,Revenue,1KL1D,East End Pool,263.25 
Environment & Regeneration,NS: Asset Man              ,Premises,03/04/2014,SAFE & SURE FIRE PROTECTION LTD,6203073,Revenue,1DF10,Theatre Royal Contribution,839.10 
Environment & Regeneration,NS: Asset Man              ,Premises,29/04/2014,SAFE & SURE FIRE PROTECTION LTD,6225728,Revenue,1FRAE,Shieldfield,327.65 
HRA,HRA Mech & Elec            ,Premises,03/04/2014,SAFE & SURE FIRE PROTECTION LTD,6197680,Revenue,1HR01,HRA Comm Areas-Citywide,267.05 
HRA,HRA Mech & Elec            ,Premises,10/04/2014,SAFE & SURE FIRE PROTECTION LTD,6209380,Revenue,1HR01,HRA Comm Areas-Citywide,316.95 
Adult and Culture,Social Services - Social Care Payments ,Third Party Payments,10/04/2014,SAFE HANDS HOMECARE LTD,6209164,Revenue,1MG50,Ind Home Spot Pur Elderly,315.56 
Environment & Regeneration,Blacksmiths                            ,Supplies & Services,17/04/2014,SAFETY-KLEEN UK LTD,6216917,Revenue,1KENB,Fleet Workshops OH,332.71 
Environment & Regeneration,Blacksmiths                            ,Supplies & Services,23/04/2014,SAFETY-KLEEN UK LTD,6219082,Revenue,1KENB,Fleet Workshops OH,333.66 
Environment & Regeneration,Highways                               ,Supplies & Services,16/04/2014,SAINT-GOBAIN PIPELINES,6216180,Revenue,3KIMF,Highways Stock Account,714.00 
Environment & Regeneration,Highways                               ,Supplies & Services,16/04/2014,SAINT-GOBAIN PIPELINES,6216179,Revenue,3KIMF,Highways Stock Account,898.78 
Adult and Culture,AS - Learning City         ,Supplies & Services,10/04/2014,SALLY SALON SERVICES,6209318,Revenue,1EA15,Newcastle City Learning,613.30 
Adult and Culture,Social Services-Care Support           ,Third Party Payments,17/04/2014,SALVATION ARMY CARE UNIT,6216833,Revenue,1MX50,SP Block Gross,"43,145.20 "
Chief Executive's,CD - Exchequer Payroll Prep      ,Supplies & Services,16/04/2014,SAP UK LIMITED,6206942,Revenue,1CF00,Payroll,"3,443.00 "
Chief Executive's,CD - Exchequer Payroll Prep      ,Supplies & Services,16/04/2014,SAP UK LIMITED,6206943,Revenue,1CF00,Payroll,"6,610.00 "
Chief Executive's,CD - Exchequer Payroll Prep      ,Supplies & Services,17/04/2014,SAP UK LIMITED,6208227,Revenue,1CF00,Payroll,"59,028.00 "
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",08/04/2014,SCARBOROUGH COURT NURSING HOME,6206750,Revenue,1MG20,Ind Res Care Elderly,"-1,831.24 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,08/04/2014,SCARBOROUGH COURT NURSING HOME,6206750,Revenue,1MG10,Ind Nursing Care Elderly,"2,759.53 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,08/04/2014,SCARBOROUGH COURT NURSING HOME,6206750,Revenue,1MG20,Ind Res Care Elderly,"3,687.44 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,08/04/2014,SCARBOROUGH HALL AND LODGE,6206857,Revenue,1MH20,Ind Res Care PD,"1,138.91 "
Chief Executive's,CD - IT Mgmt & Networks          ,Capital Expenditure,29/04/2014,SCC (COMPQ),6225908,Capital,2CITC,IT Services,"4,667.00 "
Chief Executive's,CD - IT Mgmt & Networks          ,Supplies & Services,15/04/2014,SCC (COMPQ),6213211,Revenue,1D520,Trading Standards,832.48 
Chief Executive's,CD - IT Mgmt & Networks          ,Supplies & Services,17/04/2014,SCC (COMPQ),6216760,Revenue,1EJ20,City Library Premises,933.40 
Chief Executive's,CD - IT Mgmt & Networks          ,Supplies & Services,28/04/2014,SCC (COMPQ),6223092,Revenue,1MD84,Targeted Mental Health Grant,"3,637.68 "
Chief Executive's,CD - IT Mgmt & Networks          ,Supplies & Services,30/04/2014,SCC (COMPQ),6226738,Revenue,1XM52,Specialist-Coll&Research Oper,"1,855.56 "
Environment & Regeneration,NS: District Heating       ,Premises,08/04/2014,SCHNEIDER ELECTRIC,6191632,Revenue,1KR8L,Wide District Heating,"1,754.25 "
Environment & Regeneration,NS: District Heating       ,Premises,08/04/2014,SCHNEIDER ELECTRIC,6206616,Revenue,1KR8L,Wide District Heating,"1,754.25 "
Environment & Regeneration,NS: Energy                 ,Supplies & Services,08/04/2014,SCHNEIDER ELECTRIC,6191631,Revenue,1KEYV,Carbon Management Programme,710.00 
Adult and Culture,Library Admin              ,Employees,17/04/2014,SCL SEMINAR ACCOUNT,6208136,Revenue,1EJ03,Training,700.00 
Adult and Culture,Social Services - Social Care Payments ,Third Party Payments,09/04/2014,SCOTTISH BORDERS COUNCIL,6197718,Revenue,1MK20,Ind Res Care LD,"7,474.34 "
Adult and Culture,Social Services - Social Care Payments ,Third Party Payments,09/04/2014,SCOTTISH BORDERS COUNCIL,6197719,Revenue,1MK20,Ind Res Care LD,"15,768.93 "
Environment & Regeneration,NS: Capital Works          ,Supplies & Services,09/04/2014,SEKURA TRADE FRAMES LTD,6151308,Revenue,1KVWC,Minor Works Contracts,"1,465.45 "
Adult and Culture,Adult Serv Occ Therapy     ,Supplies & Services,11/04/2014,SERVICE DIRECT,6210355,Revenue,1MG70,Equipt & Adaptations Elderly,"11,602.54 "
Adult and Culture,Adult Serv Occ Therapy     ,Supplies & Services,17/04/2014,SERVICE DIRECT,6217192,Revenue,1MG70,Equipt & Adaptations Elderly,"1,554.00 "
Adult and Culture,Adult Serv Occ Therapy     ,Supplies & Services,17/04/2014,SERVICE DIRECT,6217235,Revenue,1MG70,Equipt & Adaptations Elderly,"12,879.15 "
HRA,HRA Mech & Elec            ,Supplies & Services,10/04/2014,SERVICE DIRECT,6209379,Revenue,1HBSP,Planned Service&Plant Maint,"1,624.00 "
HRA,HRA Mech & Elec            ,Supplies & Services,28/04/2014,SERVICE DIRECT,6224437,Revenue,1HBSP,Planned Service&Plant Maint,746.06 
HRA,HRA Mech & Elec            ,Supplies & Services,28/04/2014,SERVICE DIRECT,6224440,Revenue,1HBSP,Planned Service&Plant Maint,"1,274.00 "
Chief Executive's,CD - Regional & European Prog    ,Third Party Payments,11/04/2014,SES CIC,6207897,Revenue,1DD9F,Ncle Enteprs Packg Deliv Actv,"3,830.32 "
Environment & Regeneration,NS: Asset Man              ,Employees,14/04/2014,SGS MIS ENVIROMENTAL LTD,6191972,Revenue,1D540,District Function,450.00 
Environment & Regeneration,NS: Asset Man              ,Premises,22/04/2014,SGS MIS ENVIROMENTAL LTD,6215749,Revenue,1DZ18,Wretham Place,450.00 
Environment & Regeneration,NS: Asset Man              ,Premises,17/04/2014,SGS MIS ENVIROMENTAL LTD,6201113,Revenue,1V080,Private Developers s106,600.00 
Environment & Regeneration,NS: Asset Man              ,Premises,29/04/2014,SGS MIS ENVIROMENTAL LTD,6225659,Revenue,1DV01,1 Charlotte Square,480.00 
Environment & Regeneration,NS: D&CS Support Services  ,Supplies & Services,03/04/2014,SGS MIS ENVIROMENTAL LTD,6125193,Revenue,1KR5E,Gas Serv East,300.00 
Environment & Regeneration,NS: D&CS Support Services  ,Supplies & Services,03/04/2014,SGS MIS ENVIROMENTAL LTD,6125193,Revenue,1KR5E,Gas Serv East,200.00 
Environment & Regeneration,NS: D&CS Support Services  ,Supplies & Services,11/04/2014,SGS MIS ENVIROMENTAL LTD,6210590,Revenue,1KBRM,Sub Contractors R & M,"19,524.99 "
Environment & Regeneration,NS: D&CS Support Services  ,Supplies & Services,23/04/2014,SGS MIS ENVIROMENTAL LTD,6203899,Revenue,1KR7E,Electrical East,"3,120.00 "
Environment & Regeneration,NS: D&CS Support Services  ,Supplies & Services,23/04/2014,SGS MIS ENVIROMENTAL LTD,6203900,Revenue,1KR5E,Gas Serv East,720.00 
Environment & Regeneration,NS: Repairs & Maintenance  ,Supplies & Services,15/04/2014,SGS MIS ENVIROMENTAL LTD,6214025,Revenue,1KM1E,Voids 2.5 East,300.00 
HRA,HRA Planning QS            ,Premises,03/04/2014,SGS MIS ENVIROMENTAL LTD,6196084,Revenue,1HASP,Responsive Service&Plant Main,"6,280.00 "
HRA,HRA Planning QS            ,Premises,17/04/2014,SGS MIS ENVIROMENTAL LTD,6197620,Revenue,1HASP,Responsive Service&Plant Main,"1,460.00 "
HRA,HRA Planning QS            ,Premises,10/04/2014,SGS MIS ENVIROMENTAL LTD,6197613,Revenue,1HASP,Responsive Service&Plant Main,"11,750.00 "
HRA,HRA Planning QS            ,Premises,10/04/2014,SGS MIS ENVIROMENTAL LTD,6197633,Revenue,1HASP,Responsive Service&Plant Main,450.00 
Environment & Regeneration,NS: Resources              ,Supplies & Services,16/04/2014,SGS YARSLEY INTERNATIONAL SERVICES LTD.,6215307,Revenue,1KS02,Resources and Performance,"2,875.00 "
Environment & Regeneration,Highways                               ,Supplies & Services,04/04/2014,SHERRIFF AMENITY LTD,6203762,Revenue,3KIMF,Highways Stock Account,290.00 
Adult and Culture,Social Services - Social Care Payments ,Third Party Payments,28/04/2014,SHINE ONCARE LTD,6223330,Revenue,1MK50,Ind Supported Living LD,"10,280.00 "
Chief Executive's,CD - Central Policy Unit         ,Supplies & Services,23/04/2014,SHRED-IT LTD,6219585,Revenue,1KKX1,Civic Centre Direct Costs,702.17 
Chief Executive's,CD - Central Policy Unit         ,Supplies & Services,23/04/2014,SHRED-IT LTD,6219586,Revenue,1MR06,Adult Services Insurances,783.59 
Chief Executive's,CD - Central Policy Unit         ,Supplies & Services,23/04/2014,SHRED-IT LTD,6219587,Revenue,1MR06,Adult Services Insurances,"1,027.40 "
Chief Executive's,CD - Central Policy Unit         ,Supplies & Services,23/04/2014,SHRED-IT LTD,6219588,Revenue,1KKX1,Civic Centre Direct Costs,"2,714.20 "
Chief Executive's,CD - Central Policy Unit         ,Supplies & Services,23/04/2014,SHRED-IT LTD,6219589,Revenue,1KSCA,Corporate Charges,676.86 
Environment & Regeneration,Highways                               ,Supplies & Services,24/04/2014,SIEMENS  PLC,6216052,Revenue,1KEMC,Highways,"9,569.44 "
Environment & Regeneration,Highways                               ,Supplies & Services,28/04/2014,SIEMENS  PLC,6223147,Revenue,1KEMC,Highways,"8,432.14 "
Environment & Regeneration,Highways                               ,Supplies & Services,09/04/2014,SIEMENS  PLC,6181055,Revenue,1KEMC,Highways,"17,666.69 "
Environment & Regeneration,Highways                               ,Supplies & Services,09/04/2014,SIEMENS  PLC,6181056,Revenue,1KEMC,Highways,"5,873.76 "
Environment & Regeneration,Highways                               ,Supplies & Services,09/04/2014,SIEMENS  PLC,6181057,Revenue,1KEMC,Highways,"31,532.06 "
Environment & Regeneration,Highways                               ,Supplies & Services,09/04/2014,SIEMENS  PLC,6181058,Revenue,1KEMC,Highways,"9,986.55 "
Environment & Regeneration,Highways                               ,Supplies & Services,09/04/2014,SIEMENS  PLC,6181059,Revenue,1KEMC,Highways,"16,413.31 "
Environment & Regeneration,Highways                               ,Supplies & Services,09/04/2014,SIEMENS  PLC,6181060,Revenue,1KEMC,Highways,"16,891.87 "
Environment & Regeneration,Highways                               ,Supplies & Services,09/04/2014,SIEMENS  PLC,6181061,Revenue,1KEMC,Highways,"2,936.55 "
Environment & Regeneration,Highways                               ,Supplies & Services,09/04/2014,SIEMENS  PLC,6181062,Revenue,1KEMC,Highways,"8,243.49 "
Environment & Regeneration,Highways                               ,Supplies & Services,17/04/2014,SIEMENS  PLC,6195737,Revenue,3KIMF,Highways Stock Account,"2,536.14 "
Environment & Regeneration,Highways                               ,Supplies & Services,17/04/2014,SIEMENS  PLC,6216055,Revenue,1KEMC,Highways,"11,160.56 "
Environment & Regeneration,Highways                               ,Supplies & Services,17/04/2014,SIEMENS  PLC,6216064,Revenue,3KIMF,Highways Stock Account,"18,143.94 "
Environment & Regeneration,Highways                               ,Supplies & Services,17/04/2014,SIEMENS  PLC,6216070,Revenue,1KEMC,Highways,"11,943.71 "
Environment & Regeneration,Highways                               ,Supplies & Services,23/04/2014,SIEMENS  PLC,6219029,Revenue,1KEMC,Highways,"6,437.77 "
Environment & Regeneration,CW Services to Schools           ,Supplies & Services,29/04/2014,SIEMENS FINANCIAL SERVICES LTD,6225754,Revenue,1KEWL,Leazes Lane Depot,371.67 
Environment & Regeneration,CW Services to Schools           ,Supplies & Services,29/04/2014,SIEMENS FINANCIAL SERVICES LTD,6225755,Revenue,1KKX1,Civic Centre Direct Costs,371.67 
Environment & Regeneration,CW Services to Schools           ,Supplies & Services,29/04/2014,SIEMENS FINANCIAL SERVICES LTD,6225756,Revenue,1KKY2,Allendale Accomodation,"2,061.87 "
Environment & Regeneration,CW Services to Schools           ,Supplies & Services,29/04/2014,SIEMENS FINANCIAL SERVICES LTD,6225757,Revenue,1KKX1,Civic Centre Direct Costs,371.67 
Environment & Regeneration,Allendale Building                     ,Supplies & Services,28/04/2014,SIG FIXINGS,6217197,Revenue,1KVWC,Minor Works Contracts,66.46 
Environment & Regeneration,Allendale Building                     ,Supplies & Services,28/04/2014,SIG FIXINGS,6217197,Revenue,1KVWC,Minor Works Contracts,540.16 
Environment & Regeneration,Allendale Building                     ,Supplies & Services,01/04/2014,SIG TRADING LTD,6187191,Revenue,1KVWC,Minor Works Contracts,630.00 
Environment & Regeneration,Allendale Building                     ,Supplies & Services,30/04/2014,SIG TRADING LTD,6226863,Revenue,1KVWC,Minor Works Contracts,309.55 
Environment & Regeneration,Blacksmiths                            ,Supplies & Services,22/04/2014,SIGNPOST SOLUTIONS,6161201,Revenue,3KIMF,Highways Stock Account,"1,322.00 "
Environment & Regeneration,Highways                               ,Supplies & Services,07/04/2014,SIGNPOST SOLUTIONS,6204439,Revenue,1KEMC,Highways,"2,197.18 "
Environment & Regeneration,Highways                               ,Supplies & Services,07/04/2014,SIGNPOST SOLUTIONS,6204442,Revenue,3KIMF,Highways Stock Account,950.00 
Environment & Regeneration,Highways                               ,Supplies & Services,07/04/2014,SIGNPOST SOLUTIONS,6204443,Revenue,3KIMF,Highways Stock Account,"1,900.00 "
Environment & Regeneration,Highways                               ,Supplies & Services,07/04/2014,SIGNPOST SOLUTIONS,6204444,Revenue,3KIMF,Highways Stock Account,"2,953.60 "
Environment & Regeneration,Highways                               ,Supplies & Services,07/04/2014,SIGNPOST SOLUTIONS,6204455,Revenue,3KIMF,Highways Stock Account,"4,927.20 "
Environment & Regeneration,Highways                               ,Supplies & Services,07/04/2014,SIGNPOST SOLUTIONS,6204457,Revenue,3KIMF,Highways Stock Account,"7,384.00 "
Environment & Regeneration,Highways                               ,Supplies & Services,07/04/2014,SIGNPOST SOLUTIONS,6204458,Revenue,3KIMF,Highways Stock Account,"2,376.00 "
Environment & Regeneration,Highways                               ,Supplies & Services,07/04/2014,SIGNPOST SOLUTIONS,6204460,Revenue,3KIMF,Highways Stock Account,"34,402.00 "
Environment & Regeneration,Highways                               ,Supplies & Services,07/04/2014,SIGNPOST SOLUTIONS,6204461,Revenue,1KEMC,Highways,"6,569.94 "
